,day,timestep,IND,AAA,BBB,CCC,DDD,ETF
19,12,19,106.09,213.99,315.6,263.88,157.64,237.87
20,12,20,106.09,213.84,315.64,264.42,158.11,238.1
21,12,21,105.92,213.46,315.71,264.11,158.44,238.03
22,12,22,105.88,213.3,315.09,264.37,158.69,237.96
23,12,23,105.68,212.66,314.47,264.46,158.79,237.69
24,12,24,105.64,212.78,314.64,264.09,158.74,237.65
25,12,25,105.83,213.56,314.29,264.71,158.39,237.83
26,12,26,105.86,213.89,314.3,265.56,158.14,238.05
27,12,27,105.8,213.57,313.43,266.36,157.63,237.84
28,12,28,105.85,213.79,314.31,265.85,157.2,237.88
29,12,29,105.89,213.92,313.48,266.2,157.18,237.78
30,12,30,105.97,214.6,312.9,265.65,157,237.64
31,12,31,106.05,214.67,312.47,265.42,156.7,237.41
32,12,32,106.19,215.59,311.94,265.29,156.2,237.34
33,12,33,106.14,215.39,312.4,264.92,156.33,237.35
34,12,34,105.99,215.08,312.46,264.51,156.2,237.14
35,12,35,105.99,215.73,312.61,265.46,155.86,237.5
36,12,36,106.11,215.81,312.12,266.09,155.82,237.55
37,12,37,106.13,215.83,311.8,266.61,155.53,237.54
38,12,38,106.18,216.27,311.92,266.68,155.54,237.7
39,12,39,106.09,215.73,311.62,266.85,154.97,237.39
40,12,40,106.23,215.66,311.1,266.22,154.63,237
41,12,41,106.38,216.22,311.35,267.2,154.89,237.51
42,12,42,106.49,216.49,311.85,267.93,154.91,237.89
43,12,43,106.36,216,311.3,267.44,154.62,237.44
44,12,44,106.28,215.74,312.93,267.07,154.56,237.69
45,12,45,106.26,215.4,312.05,266.98,154.26,237.29
46,12,46,106.19,215.14,312.5,267.19,154.42,237.43
47,12,47,106.22,214.99,312.69,266.33,154.39,237.23
48,12,48,106.26,215.52,312.67,266.72,154.53,237.5
49,12,49,106.16,215.43,313.24,266.06,154.19,237.38
50,12,50,106.19,215.8,312.34,265.83,153.88,237.1
51,12,51,106.15,215.36,312.74,265.94,154.27,237.21
52,12,52,106.03,215.25,312.09,265.7,154.29,236.95
53,12,53,106.19,215.32,312.28,265.79,154.38,237.06
54,12,54,106.24,215.29,312.53,265.18,154.12,236.89
55,12,55,106.27,215.48,311.48,266.2,154.1,236.93
56,12,56,106.4,216.36,311.95,265.51,153.84,237.03
57,12,57,106.39,216.44,311.58,264.38,153.72,236.64
58,12,58,106.35,216.02,310.95,263.85,153.92,236.3
59,12,59,106.44,216.07,311.31,263.87,153.21,236.22
60,12,60,106.44,216.21,310.77,265.17,153.37,236.47
61,12,61,106.35,216.28,310.73,265.08,153.59,236.51
62,12,62,106.27,216.22,310.66,265.22,153.34,236.45
63,12,63,106.26,215.92,310.66,266.41,153.57,236.72
64,12,64,106.43,216.83,309.98,266.34,153.7,236.79
65,12,65,106.36,216.47,310.64,266.54,154.27,237.06
66,12,66,106.29,216.28,311.17,265.89,154.53,237.05
67,12,67,106.27,216.13,311.87,265.83,154.07,237.04
68,12,68,106.36,216.2,312.32,266.2,154.08,237.26
69,12,69,106.34,216.2,312.85,267.78,154.52,237.9
70,12,70,106.17,215.34,313.18,267.41,153.99,237.54
71,12,71,106.06,214.49,311.87,266.4,153.47,236.61
72,12,72,106.02,213.99,311.27,265.48,153.66,236.16
73,12,73,106.1,214.18,310.77,265.69,153.52,236.1
74,12,74,106.16,214.4,310.63,265.92,153.32,236.13
75,12,75,106.11,214.76,310.03,265.59,152.67,235.83
76,12,76,106.05,214.37,310.37,264.72,152.65,235.6
77,12,77,106.03,214.5,309.83,265.47,152.84,235.72
78,12,78,105.97,215.03,309.22,265.49,152.53,235.63
79,12,79,105.93,214.64,308.42,266.7,152.91,235.72
80,12,80,105.87,214.07,309,266.36,152.81,235.6
81,12,81,106.04,213.88,308.17,266.13,152.84,235.28
82,12,82,105.97,213.56,307.84,266.69,152.94,235.3
83,12,83,105.94,213.38,306.47,266.83,152.88,234.92
84,12,84,106.06,213.97,306.73,264.08,153.05,234.48
85,12,85,106.11,213.82,306.51,264.02,152.99,234.36
86,12,86,106,213.28,307.03,262.94,153.07,234.12
87,12,87,105.9,212.95,308.32,262.05,152.71,234.05
88,12,88,105.76,212.55,308.72,262.11,152.43,233.98
89,12,89,105.84,212.42,309.11,261.22,152.41,233.83
90,12,90,105.92,212.66,308.62,260.59,152.39,233.6
91,12,91,106.03,212.84,308.13,260.34,152.76,233.56
92,12,92,106.09,213.1,307.81,261.25,152.77,233.77
93,12,93,105.94,212.72,307.43,262.12,152.59,233.75
94,12,94,105.77,212.27,307.58,261.05,152.67,233.44
95,12,95,105.77,211.91,307.4,261.09,152.87,233.38
96,12,96,105.94,212.44,306.46,260.93,152.52,233.15
97,12,97,106.15,213.01,305.94,261.17,152.18,233.14
98,12,98,106.3,213.91,305.44,259.75,151.99,232.84
99,12,99,106.39,214.32,305.1,258.95,151.63,232.57
100,12,100,106.39,214.68,305.55,259.15,152.04,232.92
101,12,101,106.36,214.9,305.35,259.26,151.85,232.9
102,12,102,106.4,214.9,304.89,259.74,151.96,232.94
103,12,103,106.47,215.03,304.16,259.6,152.25,232.83
104,12,104,106.39,215.02,302.94,259.66,152.59,232.61
105,12,105,106.53,214.85,302.36,260.17,152.64,232.56
106,12,106,106.55,214.89,302.21,260.33,152.86,232.61
107,12,107,106.68,214.91,302.29,259.13,152.58,232.26
108,12,108,106.62,214.55,301.88,259.38,152.56,232.11
109,12,109,106.64,214.57,302.31,259.85,152.85,232.42
110,12,110,106.73,214.37,302.58,260.42,153.09,232.65
111,12,111,106.7,214.36,303.53,260.12,153.54,232.92
112,12,112,106.77,214.22,304.38,260.23,153.69,233.16
113,12,113,106.91,214.73,305.19,259.41,153.47,233.22
114,12,114,107,215.04,305.33,259.88,153.29,233.41
115,12,115,106.97,214.68,305.86,259.1,152.95,233.16
116,12,116,106.89,214.14,305.07,259.11,153.21,232.9
117,12,117,106.92,214.46,305.52,258.48,153.25,232.95
118,12,118,106.81,214.12,305.42,259.52,153.74,233.21
119,12,119,106.8,214.8,305.07,259.26,154.04,233.31
120,12,120,106.91,214.55,306.06,259.25,154.58,233.63
121,12,121,106.66,213.49,305.54,259.17,154.28,233.14
122,12,122,106.76,213.7,306.52,260.29,154.22,233.7
123,12,123,106.92,213.65,306.63,259.48,154.18,233.52
124,12,124,106.88,213.39,306.85,258.76,154.21,233.32
125,12,125,106.89,213.65,307.83,258.79,153.95,233.58
126,12,126,106.79,213.38,308.34,258.54,154.44,233.71
127,12,127,106.87,213.67,309.35,260.11,154.13,234.34
128,12,128,107,213.94,309.44,261.36,154.24,234.78
129,12,129,106.95,213.88,307.82,260.2,154.41,234.12
130,12,130,106.95,213.74,307.61,260.26,154.73,234.12
131,12,131,106.95,213.73,307.17,259.66,154.43,233.78
132,12,132,107.06,213.74,307.68,260.05,154.05,233.9
133,12,133,107.09,213.47,307.48,260.15,153.76,233.74
134,12,134,107.16,213.48,307.47,260.22,153.78,233.77
135,12,135,107.28,213.82,308.74,260.77,153.71,234.28
136,12,136,107.43,214.23,309.69,261.16,153.44,234.66
137,12,137,107.61,214.92,309.09,261.25,154.36,234.94
138,12,138,107.59,214.2,309.12,260.95,154.4,234.72
139,12,139,107.54,213.91,309.58,260.28,154.07,234.51
140,12,140,107.79,214.68,310.9,260.47,153.68,234.98
141,12,141,107.81,215.07,310.32,261.82,153.43,235.21
142,12,142,107.97,215.12,310.72,261.52,153.48,235.25
143,12,143,107.85,215,311.93,260.53,153.31,235.23
144,12,144,107.74,214.54,312.33,260.81,153.02,235.22
145,12,145,107.69,214.2,311.78,261.86,153.02,235.27
146,12,146,107.65,213.35,312.66,261.94,153.31,235.37
147,12,147,107.67,213.49,312.66,262.4,153.3,235.5
148,12,148,107.81,213.58,312.65,261.97,153.72,235.54
149,12,149,107.85,213.32,312.11,262.9,154.06,235.66
150,12,150,107.84,213.34,311.9,261.14,154.08,235.19
151,12,151,107.83,213.3,311.07,261.13,154.26,235
152,12,152,107.88,213.48,312.04,261.65,154.35,235.44
153,12,153,107.84,213.08,312.65,261.39,153.78,235.28
154,12,154,107.73,212.84,312.28,261.36,153.83,235.14
155,12,155,107.71,212.82,312.68,261.97,154.37,235.51
156,12,156,107.88,213.41,311.48,262.65,154.32,235.52
157,12,157,107.95,213.04,311.44,262.28,154,235.26
158,12,158,108.12,213.44,311.87,262.67,154.12,235.59
159,12,159,108.15,213.49,311.93,263.41,154.17,235.82
160,12,160,108.11,213.4,311.26,263.08,154.44,235.63
161,12,161,108.17,213.7,310.86,262.35,154.87,235.53
162,12,162,108.07,213.06,311.53,261.97,155.58,235.6
163,12,163,107.96,213.19,311.28,262.58,155.73,235.76
164,12,164,108.17,213.99,311.82,262.82,155.72,236.16
165,12,165,108.17,214.02,312.55,263.13,155.93,236.48
166,12,166,108.12,213.82,312.84,263.23,155.82,236.51
167,12,167,108.29,214.21,312.87,263.42,155.75,236.63
168,12,168,108.35,214.15,313.56,263.55,156.33,236.97
169,12,169,108.45,214.19,313.64,263.37,156.76,237.06
170,12,170,108.53,214.45,313.73,263.52,156.99,237.24
171,12,171,108.59,214.6,313.71,263.79,157.2,237.39
172,12,172,108.5,214.74,313.65,264.14,157.12,237.47
173,12,173,108.49,214.72,314.06,264.65,156.73,237.59
174,12,174,108.53,214.7,314.94,264.5,157.5,237.96
175,12,175,108.49,214.82,314.84,263.82,157.2,237.71
176,12,176,108.62,215.34,315.56,264.61,157.54,238.29
177,12,177,108.51,215.24,315.5,265.21,157.19,238.33
178,12,178,108.64,215.67,313.69,263.87,157.63,237.77
179,12,179,108.57,215.57,313.82,262.93,157.66,237.54
180,12,180,108.61,215.89,313.19,263.11,157.69,237.53
181,12,181,108.76,216.11,312.03,262.89,157.78,237.26
182,12,182,108.68,215.6,312.63,262.54,157.76,237.2
183,12,183,108.75,216.15,312.44,263.08,158.02,237.49
184,12,184,108.77,216.01,312.73,262.16,157.46,237.17
185,12,185,108.81,216.06,313.32,262,156.91,237.15
186,12,186,108.8,216.29,313.26,262.79,156.97,237.41
187,12,187,108.75,215.97,313.95,263.05,157.18,237.62
188,12,188,108.7,215.72,314.58,261.92,157.3,237.47
189,12,189,108.87,216.21,315.23,261.74,156.92,237.62
190,12,190,108.96,216.81,315.5,261.08,156.78,237.63
191,12,191,109.04,216.94,315.28,260.36,156.94,237.47
192,12,192,109.11,216.79,315.26,260.21,157.06,237.42
193,12,193,109.17,216.76,315.35,259.33,157.33,237.28
194,12,194,109.27,216.98,315.26,260.62,157.16,237.59
195,12,195,109.28,217.05,315,259.62,157.2,237.31
196,12,196,109.22,216.35,315.36,259.28,157,237.08
197,12,197,109.3,216.78,315.9,259.69,156.98,237.42
198,12,198,109.36,217.44,316.41,260.83,157.55,238.13
199,12,199,109.52,217.9,315.55,260.75,157.49,237.98
200,12,200,109.69,218.03,315.79,261.25,157.43,238.19
201,12,201,109.85,218.7,315.2,261.09,157.22,238.12
202,12,202,109.85,218.77,315.88,261.29,157.58,238.46
203,12,203,109.58,218.32,315.62,260.82,158.08,238.29
204,12,204,109.79,219.19,314.82,261.47,158.02,238.47
205,12,205,109.88,219.06,315.7,262.88,157.9,238.97
206,12,206,109.98,219.51,317.2,262.31,157.96,239.33
207,12,207,109.91,219.66,318.29,262.51,158.11,239.73
208,12,208,110.02,220,319.17,262.47,158.28,240.06
209,12,209,109.94,219.96,318.44,262.19,158.69,239.9
210,12,210,110.05,220.07,319.14,261.84,158.54,239.98
211,12,211,110.1,219.74,317.74,261.97,158.38,239.54
212,12,212,109.97,218.86,318.23,262.03,158.25,239.42
213,12,213,109.97,219.07,318.33,263.12,157.76,239.66
214,12,214,110.08,219.98,318.44,263.68,158,240.1
215,12,215,110.26,220.15,319.12,264.05,157.88,240.38
216,12,216,110.15,219.99,317.59,264.94,157.47,240.07
217,12,217,110.07,220.12,318.72,265.37,157.67,240.53
218,12,218,110.11,219.98,317.84,265.28,157.97,240.33
219,12,219,110.21,220.14,318.24,266.38,158.11,240.77
220,12,220,110.32,220.33,316.75,265.42,158.25,240.23
221,12,221,110.26,220.28,317,265.08,157.94,240.11
222,12,222,110.3,220.26,317.1,265.65,158.09,240.31
223,12,223,110.28,220.23,317.52,266.53,158.09,240.62
224,12,224,110.28,219.95,317.91,266.23,158.38,240.66
225,12,225,110.34,220.01,318.64,265.48,158.09,240.59
226,12,226,110.39,220.14,319.18,264.75,158.02,240.56
227,12,227,110.23,219.52,318.83,264.8,158.03,240.34
228,12,228,110.39,220,318.97,264.95,157.76,240.46
229,12,229,110.33,219.9,318.49,265.03,158.04,240.39
230,12,230,110.27,219.86,318.95,265.64,158.37,240.73
231,12,231,110.26,220.31,318.15,266.8,158.41,240.95
232,12,232,110.18,219.96,317.16,267.03,158.86,240.79
233,12,233,110.14,220.13,316.68,266.94,158.64,240.65
234,12,234,110.06,220.2,316.54,267.58,158.49,240.74
235,12,235,109.93,219.74,317.48,268.58,159.01,241.25
236,12,236,109.95,219.92,318.11,268.36,158.89,241.37
237,12,237,109.89,219.49,318.41,268.3,158.69,241.26
238,12,238,109.86,219.66,318.85,267.25,158.76,241.17
239,12,239,109.9,219.47,318.71,267.08,158.83,241.07
240,12,240,109.87,219.09,320.38,267.03,159.25,241.49
241,12,241,109.78,218.97,320.13,266.87,159.1,241.32
242,12,242,109.86,219.43,320.03,265.64,159.03,241.07
243,12,243,109.85,219.43,320.94,265.59,159.18,241.34
244,12,244,109.83,219.44,319.84,264.74,159.51,240.93
245,12,245,109.8,219.31,318.68,265.14,159.62,240.74
246,12,246,109.87,219.39,318.72,265.14,159.99,240.86
247,12,247,109.97,219.21,318.22,265.6,160.31,240.9
248,12,248,109.78,218.59,318.4,265.33,160.67,240.81
249,12,249,109.82,218.62,318.44,264.42,160.95,240.68
250,12,250,109.83,219.08,318.98,265.17,160.56,241.02
251,12,251,109.81,219.14,319.8,266.47,160.56,241.56
252,12,252,109.75,219.21,320.17,265.36,160.73,241.45
253,12,253,109.71,219.44,320.27,266.04,160.99,241.77
254,12,254,109.64,219.2,320.56,266.22,161.3,241.9
255,12,255,109.6,219.74,320.83,266.18,160.64,241.92
256,12,256,109.5,219.41,320.12,266.82,160.57,241.8
257,12,257,109.48,219.61,319.47,266.4,160.81,241.63
258,12,258,109.46,219.37,319.05,267.19,160.65,241.61
259,12,259,109.5,219.57,319.6,266.87,160.15,241.6
260,12,260,109.63,220.13,320.54,267.83,160.14,242.2
261,12,261,109.62,220.53,320.97,267.43,159.68,242.19
262,12,262,109.47,220.42,320.66,267.44,160.16,242.2
263,12,263,109.55,220.71,319.48,267.12,160.2,241.9
264,12,264,109.66,220.72,319.31,267.57,160.01,241.92
265,12,265,109.69,220.62,319.84,267.6,160.18,242.08
266,12,266,109.72,220.17,319.89,267.71,160.61,242.1
267,12,267,109.76,220.47,319.85,267.62,160.51,242.12
268,12,268,109.81,220.43,320.47,268.75,160.86,242.63
269,12,269,109.86,220.94,321.1,269.14,161.07,243.07
270,12,270,109.88,220.71,320.81,269.99,161.27,243.19
271,12,271,109.9,220.7,319.95,270.67,160.53,242.96
272,12,272,109.98,220.94,320.27,269.85,160.26,242.84
273,12,273,109.94,220.6,320.12,269.28,160.08,242.54
274,12,274,110.02,220.5,321.77,269.23,160.32,242.96
275,12,275,110.02,220.6,320.79,271.17,160.32,243.23
276,12,276,109.99,220.09,320.37,270.49,160.54,242.88
277,12,277,110.04,220.35,320.3,271.23,160.58,243.12
278,12,278,109.88,219.77,320.22,271.37,159.88,242.82
279,12,279,110.07,220.07,319.99,271.51,159.88,242.86
280,12,280,110.19,220.6,319.59,272.03,159.65,242.97
281,12,281,110.09,220.58,319.32,271.84,159.76,242.88
282,12,282,110.12,220.43,319.74,271.41,160.12,242.93
283,12,283,110.1,220.09,320.17,271.6,159.98,242.96
284,12,284,110.13,220.63,319.63,272.18,160.2,243.16
285,12,285,110.26,220.69,320.35,272.87,160.36,243.57
286,12,286,110.28,220.8,319.6,272.92,160.39,243.43
287,12,287,110.25,221.03,320.49,273.21,160.34,243.78
288,12,288,110.24,221.04,320.71,271.79,160.43,243.49
289,12,289,110.08,220.61,321.49,272.26,160.65,243.75
290,12,290,110.16,220.44,320.96,271.03,160.35,243.19
291,12,291,110.25,220.5,320.6,272.37,160.21,243.42
292,12,292,110.33,220.47,319.19,271.99,160.34,243.01
293,12,293,110.21,219.58,320.23,271.14,160.39,242.84
294,12,294,110.31,219.9,320.87,271.87,160.4,243.27
295,12,295,110.16,219.35,321.01,272.3,160.65,243.33
296,12,296,110.07,219.23,320.23,272.71,160.29,243.11
297,12,297,110,218.92,319.51,273.6,159.96,242.97
298,12,298,109.93,219.51,318.98,273.87,159.86,243.02
299,12,299,109.86,219.32,318.49,274.08,160.49,243.05
300,12,300,109.86,219.32,318.79,274.13,160.36,243.12
301,12,301,109.99,219.44,319.15,274.93,160.17,243.38
302,12,302,109.92,219.46,319.15,275.37,160.95,243.68
303,12,303,109.89,219.8,318.96,276.43,161.12,244.04
304,12,304,109.88,219.54,318.94,276.76,160.98,244.03
305,12,305,109.88,219.16,320.29,277.56,160.77,244.41
306,12,306,110.01,219.19,319.98,277.63,161.11,244.46
307,12,307,109.8,219.06,319.21,278.38,161.22,244.46
308,12,308,109.86,219.06,319.5,278.94,161.33,244.71
309,12,309,109.79,218.51,319.84,278.47,161.13,244.48
310,12,310,109.78,218.4,320.52,278.19,161.22,244.57
311,12,311,109.85,218.38,321.2,277.14,161.01,244.42
312,12,312,109.88,218.27,320.97,276.58,161.3,244.27
313,12,313,109.91,218.62,321.43,276.76,160.75,244.39
314,12,314,110.11,219.19,320.61,276.63,160.86,244.32
315,12,315,110.08,219.84,320.19,277.5,160.51,244.5
316,12,316,110.08,219.57,321.12,275.79,160.13,244.14
317,12,317,110.09,219.77,320.04,276.47,160.37,244.15
318,12,318,110.14,219.83,320.09,277.14,160.39,244.35
319,12,319,110.02,219.61,320.16,276.22,159.92,243.96
320,12,320,110.12,219.74,320.25,275.41,160.29,243.9
321,12,321,110.28,219.81,319.94,274.88,160.7,243.8
322,12,322,110.4,220.21,320.31,275.01,160.56,243.99
323,12,323,110.38,220.24,320.48,275.67,160.89,244.29
324,12,324,110.38,219.89,321.91,274.79,161.05,244.39
325,12,325,110.61,219.96,321.32,274.64,160.82,244.15
326,12,326,110.77,220.34,322.18,274.98,160.59,244.48
327,12,327,110.79,220.37,322.51,275.26,160.62,244.67
328,12,328,110.75,220.25,323.58,275.99,160.89,245.14
329,12,329,110.81,220.49,323.11,276.22,161.07,245.17
330,12,330,110.81,220.31,322.65,276.25,160.94,245
331,12,331,110.89,220.52,322.14,275.59,161.18,244.82
332,12,332,110.93,220.98,322.15,275.86,160.72,244.88
333,12,333,110.9,220.78,322.08,275.86,160.87,244.85
334,12,334,111.09,221.1,321.54,275.93,160.36,244.69
335,12,335,111.16,221.79,321.33,275.36,160.61,244.74
336,12,336,111.33,222.01,321.62,275.89,161.08,245.13
337,12,337,111.06,221.52,320.75,276.66,161.15,245
338,12,338,111.15,221.57,321.05,276.07,160.81,244.84
339,12,339,111.23,221.89,321.56,277.06,160.72,245.26
340,12,340,111.15,221.76,321.55,277.81,160.91,245.47
341,12,341,111.07,221.83,321.68,278.17,161.35,245.73
342,12,342,110.95,221.27,321.19,278.58,161.64,245.65
343,12,343,110.77,220.7,323.2,279.09,162.14,246.25
344,12,344,110.75,220.82,323.18,277.86,162.32,246.01
345,12,345,110.6,219.93,322.62,278.71,162.52,245.91
346,12,346,110.65,220.16,321.91,276.83,162.68,245.37
347,12,347,110.78,220.37,322.97,277,162.16,245.59
348,12,348,110.93,220.43,324.14,276.8,162.07,245.83
349,12,349,111.01,220.66,323.95,276.76,161.5,245.68
350,12,350,111.03,220.47,323.47,276.45,161.56,245.45
351,12,351,111.06,220.94,323.15,276.68,161.05,245.41
352,12,352,111.06,221.14,323.44,277.38,160.91,245.67
353,12,353,110.94,220.95,321.62,277.71,161.33,245.34
354,12,354,111.14,221.31,322.11,278.65,161.47,245.83
355,12,355,111.15,221.39,323.14,278.8,161.57,246.17
356,12,356,111.13,221.57,322.94,279.5,161.63,246.35
357,12,357,111.28,222.67,322.6,278.4,162.14,246.38
358,12,358,111.2,222.9,322.61,277.61,162.41,246.3
359,12,359,111.14,222.93,322.31,277.59,162.87,246.34
360,12,360,111.14,222.88,322.89,276.45,162.87,246.19
361,12,361,111.21,222.71,323.31,277.15,162.71,246.38
362,12,362,111.24,222.69,322.76,277.36,162.51,246.24
363,12,363,111.28,223.11,323.38,276.49,162.45,246.26
364,12,364,111.41,223.34,322.53,277.4,162.55,246.36
365,12,365,111.29,223.57,322.89,277.4,162.87,246.6
366,12,366,111.24,223.47,323.21,278.55,163.1,247
367,12,367,111.34,223.79,323.74,278.94,162.59,247.18
368,12,368,111.56,224.53,323.18,278.83,162.3,247.13
369,12,369,111.28,223.64,323,278.26,162.46,246.76
370,12,370,111.27,223.69,322.83,278.88,162.54,246.91
371,12,371,111.28,223.4,323.8,278.86,162.46,247.06
372,12,372,111.32,223.24,324.74,279.14,162.39,247.32
373,12,373,111.24,223.15,326.66,278.8,161.97,247.59
374,12,374,111.2,222.46,326.76,278.54,162.03,247.38
375,12,375,111.16,222.45,328.04,278.47,161.87,247.63
376,12,376,111.02,221.78,327.91,278.59,161.54,247.37
377,12,377,111.01,222.06,328.03,279.03,160.89,247.42
378,12,378,111.08,222.03,327.88,278.94,160.85,247.35
379,12,379,111.19,222.48,328.33,280.41,161.17,248.03
380,12,380,111.32,222.73,328.84,280.02,161.28,248.16
381,12,381,111.14,222.72,329.06,280.57,161.08,248.3
382,12,382,111.27,223.05,328.7,280.16,160.78,248.12
383,12,383,111.34,223.24,329.37,280.46,161.17,248.53
384,12,384,111.44,223.48,329.85,280.91,161.02,248.79
385,12,385,111.41,222.98,329.78,281.77,161.13,248.89
386,12,386,111.51,223.43,329.91,282.29,161.04,249.16
387,12,387,111.26,223.05,329.55,281.91,161.28,248.94
388,12,388,111.24,222.66,328.17,281.98,161.57,248.58
389,12,389,111.08,222.22,328.87,281.79,161.17,248.5
390,12,390,111.14,222.77,328.72,281.44,160.81,248.44
0,13,0,111.81,227.31,318.42,286.87,151.27,245.97
1,13,1,111.83,227.89,319.95,287.13,151.62,246.66
2,13,2,111.75,227.5,318.51,286.53,151.75,246.08
3,13,3,111.79,227.18,316.84,286.75,151.93,245.69
4,13,4,111.71,227.02,316.62,288.24,151.92,245.96
5,13,5,111.48,226.56,316.88,286.8,152.51,245.69
6,13,6,111.58,226.49,317.56,287.42,152.07,245.88
7,13,7,111.69,226.58,318.8,288.13,151.99,246.38
8,13,8,111.67,226.59,318.34,288.34,151.98,246.32
9,13,9,111.64,226.84,318.84,287.33,152.28,246.32
10,13,10,111.77,227.15,318.64,288.18,152.77,246.66
11,13,11,111.99,227.85,317.95,287.1,152.9,246.43
12,13,12,112.07,228.61,318.46,287.46,153.22,246.92
13,13,13,111.96,228.63,318.27,288.04,153.15,247
14,13,14,111.96,228.55,317.94,287.85,153.38,246.92
15,13,15,112.04,229,316.86,288.32,152.78,246.74
16,13,16,112.19,229.52,316.88,287.19,152.63,246.55
17,13,17,112.06,229.39,317.79,288.19,152.89,247.08
18,13,18,112.15,229.88,317.27,287.55,153.36,247.02
19,13,19,112.17,230.25,316.7,287.72,153.37,247
20,13,20,112.2,230.35,317.32,288.43,153.36,247.35
21,13,21,112.35,230.33,317.23,288.77,153.73,247.51
22,13,22,112.37,230.29,316.22,287.84,153.69,247
23,13,23,112.36,230.34,316.93,287.91,154.08,247.32
24,13,24,112.38,230.58,315.83,287.85,153.48,246.94
25,13,25,112.39,230.22,315.79,287.74,153.82,246.9
26,13,26,112.46,230.29,315.68,288.44,153.84,247.07
27,13,27,112.3,229.55,316.43,288.47,154.12,247.14
28,13,28,112.31,229.32,315.67,290.18,154.74,247.48
29,13,29,112.32,229.17,315.92,291.19,154.54,247.69
30,13,30,112.25,228.93,316.09,291.66,154.17,247.69
31,13,31,112.11,228.69,314.99,291.32,154.74,247.41
